additions_proportion,bertscore_f1,bleu,compression_ratio_eval,config_label,config_signature,deletions_proportion,exact_copy,fernandez_huerta_delta,fernandez_huerta_pred,fernandez_huerta_src,gen_do_sample,gen_max_new_tokens,gen_no_repeat_ngram_size,gen_repetition_penalty,gen_temperature,gen_top_p,inflesz_delta,inflesz_pred,inflesz_src,leader_score,levenshtein_similarity,model_key,owner,prompt_family,rouge1_f,rouge2_f,rougeL_f,ruleset,sari,sentence_splits
0.3919254576744292,0.8071358233690262,14.297969262780136,0.8616919719454137,llama3_cfg_3,few-shot | hariel | llama3 | llama3_cfg_3 | R1 | temp=0.3 | top_p=0.9 | rep=1.15 | max_new=256.0 | do_sample=NA | ngram=NA,0.4814667466137095,0.0,-6.149181433977059,82.16516069618946,88.31434213016652,NA,256.0,NA,1.15,0.3,0.9,12.371868344462367,64.3554830922927,51.98361474783032,58.01346415514875,0.4655484214121569,llama3,hariel,few-shot,0.4772117601436907,0.2841981347718528,0.4172461243965146,R1,42.88005203397951,0.7
0.4519891790210197,0.7830687314271927,11.86998219781167,1.1484208226116377,hariel_mistral_cfg_3,zero-shot | hariel | mistral | hariel_mistral_cfg_3 | R4 | temp=0.2 | top_p=0.85 | rep=1.1 | max_new=256.0 | do_sample=NA | ngram=NA,0.453794933126565,0.0,-6.018306930248535,82.29603519991798,88.31434213016652,NA,256.0,NA,1.1,0.2,0.85,15.64146869410206,67.62508344193239,51.98361474783032,55.98714181879545,0.4068318468524774,mistral,hariel,zero-shot,0.4308088563414564,0.249273998604067,0.3583849399142649,R4,41.107320936179576,1.75
0.4115569873656245,0.7956530690193176,10.730601976592338,0.7642780516132094,hariel_llama3_cfg_1,zero-shot | hariel | llama3 | hariel_llama3_cfg_1 | R4 | temp=0.2 | top_p=0.85 | rep=1.05 | max_new=256.0 | do_sample=NA | ngram=NA,0.562146439795775,0.0,-3.942234244497764,84.37210788566874,88.31434213016652,NA,256.0,NA,1.05,0.2,0.85,17.107552877895248,69.09116762572557,51.98361474783032,55.9305315377228,0.4426961796511324,llama3,hariel,zero-shot,0.4474942621208496,0.253076376920173,0.3847866528270963,R4,40.17401462825016,0.5
0.4949522245131215,0.7913865834474564,12.624830185713275,1.559628621039383,mistral_cfg_2,few-shot | hariel | mistral | mistral_cfg_2 | R3 | temp=0.1 | top_p=0.85 | rep=1.1 | max_new=256.0 | do_sample=NA | ngram=NA,0.3546825974354698,0.0,-5.4185696971367205,82.89577243302979,88.31434213016652,NA,256.0,NA,1.1,0.1,0.85,4.016329225179829,55.99994397301016,51.98361474783032,55.91614187044231,0.380055687277568,mistral,hariel,few-shot,0.4345417778156856,0.2408328090226218,0.3753569837715756,R3,40.43446422090676,0.8
0.4839381949459186,0.792453619837761,12.054414840609406,1.444017915504905,mistral_cfg_3,few-shot | hariel | mistral | mistral_cfg_3 | R1 | temp=0.2 | top_p=0.85 | rep=1.1 | max_new=256.0 | do_sample=NA | ngram=NA,0.3442801616520081,0.0,-6.118148126838579,82.19619400332793,88.31434213016652,NA,256.0,NA,1.1,0.2,0.85,4.14223971113978,56.1258544589701,51.98361474783032,55.860230307809935,0.4303660526106745,mistral,hariel,few-shot,0.4596353049566645,0.2735813183989067,0.4024211744174751,R1,40.2701425238325,0.85
0.424025980632416,0.7961837410926819,12.22955775529442,0.7912784755568526,hariel_llama3_cfg_2,zero-shot | hariel | llama3 | hariel_llama3_cfg_2 | R0 | temp=0.2 | top_p=0.9 | rep=1.1 | max_new=256.0 | do_sample=NA | ngram=NA,0.5403414460057625,0.0,-1.6772717687544738,86.63707036141204,88.31434213016652,NA,256.0,NA,1.1,0.2,0.9,21.710813794182663,73.69442854201299,51.98361474783032,55.85701774977487,0.4597564813859593,llama3,hariel,zero-shot,0.4481397368497332,0.2485646457460135,0.3772696987848418,R0,40.01611351011265,0.9
0.4307946438520017,0.7866055339574813,11.56909078511735,0.7897809686224088,llama3_cfg_3,few-shot | hariel | llama3 | llama3_cfg_3 | R3 | temp=0.3 | top_p=0.9 | rep=1.15 | max_new=256.0 | do_sample=NA | ngram=NA,0.5545363538392614,0.0,-3.705534795969621,84.60880733419688,88.31434213016652,NA,256.0,NA,1.15,0.3,0.9,20.086282003047607,72.06989675087793,51.98361474783032,55.83667105480539,0.4774150320921884,llama3,hariel,few-shot,0.4153519620526881,0.2358066474080601,0.3419355329840945,R3,40.620749494176906,0.75
0.4010264629243868,0.7895285755395889,12.74360599010677,1.0041098770829333,hariel_mistral_cfg_1,zero-shot | hariel | mistral | hariel_mistral_cfg_1 | R3 | temp=0.3 | top_p=0.9 | rep=1.1 | max_new=256.0 | do_sample=NA | ngram=NA,0.4456699751086866,0.0,-8.534401355672703,79.77994077449381,88.31434213016652,NA,256.0,NA,1.1,0.3,0.9,13.11291833673551,65.09653308456583,51.98361474783032,55.82059335748498,0.465524454593669,mistral,hariel,zero-shot,0.4441656498613328,0.2438653912329191,0.3729584675497391,R3,40.39908389316904,1.5
0.478027481664078,0.7965575158596039,12.081081182715844,1.3582782082486835,mistral_cfg_3,few-shot | hariel | mistral | mistral_cfg_3 | R2 | temp=0.2 | top_p=0.85 | rep=1.1 | max_new=256.0 | do_sample=NA | ngram=NA,0.3664085415826189,0.0,-7.927541683815844,80.38680044635068,88.31434213016652,NA,256.0,NA,1.1,0.2,0.85,3.426612905412739,55.41022765324307,51.98361474783032,55.79251920709924,0.4319693617345944,mistral,hariel,few-shot,0.4519938545171033,0.2603366256070514,0.3981677443513478,R2,39.88369762119181,0.85
0.4904450743843999,0.7888829499483109,11.886855229055053,0.8074707575486528,nancy_llama3_cfg_2,zero-shot | nancy | llama3 | nancy_llama3_cfg_2 | R2 | temp=0.7 | top_p=0.9 | rep=1.1 | max_new=512.0 | do_sample=True | ngram=4.0,0.5969301932891674,0.0,-2.676430992992465,85.63791113717404,88.31434213016652,True,512.0,4.0,1.1,0.7,0.9,21.898164103921093,73.88177885175142,51.98361474783032,55.764626576291455,0.4115928812755192,llama3,nancy,zero-shot,0.3988731217330202,0.2150576302949831,0.349667523348882,R2,40.34884763059837,0.85
0.48942417718824,0.7899058997631073,11.886536409934015,1.4091288160180988,mistral_cfg_1,few-shot | hariel | mistral | mistral_cfg_1 | R1 | temp=0.3 | top_p=0.9 | rep=1.1 | max_new=256.0 | do_sample=NA | ngram=NA,0.3593059565891934,0.0,-5.8457570728300565,82.46858505733645,88.31434213016652,NA,256.0,NA,1.1,0.3,0.9,6.03331171809995,58.01692646593027,51.98361474783032,55.739786601672236,0.4887836445097618,mistral,hariel,few-shot,0.4470551503590652,0.2566143444247552,0.3977218031379729,R1,40.2392510185799,1.1
